date_key,reading_date,year,month,location_id,locality,timezone,pollutant,unit,reading_count,avg_value,min_value,max_value
20240717,2024-07-17,2024,7,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0518,0.028,0.085
20241008,2024-10-08,2024,10,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0197,0.0,0.039
20240606,2024-06-06,2024,6,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.026,0.003,0.041
20240611,2024-06-11,2024,6,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.023,0.007,0.042
20240408,2024-04-08,2024,4,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0231,0.01,0.043
20240608,2024-06-08,2024,6,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.033,0.028,0.038
20240322,2024-03-22,2024,3,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.03,0.019,0.036
20240725,2024-07-25,2024,7,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0287,0.003,0.05
20240426,2024-04-26,2024,4,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,21,0.0264,0.0,0.045
20241028,2024-10-28,2024,10,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0147,0.001,0.032
20241004,2024-10-04,2024,10,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0253,0.001,0.044
20240619,2024-06-19,2024,6,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.0422,0.02,0.073
20240304,2024-03-04,2024,3,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0201,0.009,0.031
20240421,2024-04-21,2024,4,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0331,0.022,0.045
20240621,2024-06-21,2024,6,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0469,0.001,0.111
20240301,2024-03-01,2024,3,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.03,0.021,0.039
20240719,2024-07-19,2024,7,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0335,0.021,0.047
20241014,2024-10-14,2024,10,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,21,0.017,0.006,0.033
20240625,2024-06-25,2024,6,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0345,0.013,0.06
20240610,2024-06-10,2024,6,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.0294,0.026,0.037
20240301,2024-03-01,2024,3,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0239,0.008,0.033
20240413,2024-04-13,2024,4,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0384,0.032,0.043
20240405,2024-04-05,2024,4,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0325,0.023,0.038
20241012,2024-10-12,2024,10,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0252,0.006,0.041
20241022,2024-10-22,2024,10,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0249,0.0,0.057
20241028,2024-10-28,2024,10,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,21,0.0173,0.0,0.035
20240617,2024-06-17,2024,6,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0359,0.014,0.06
20240713,2024-07-13,2024,7,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0336,0.016,0.069
20240412,2024-04-12,2024,4,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0364,0.029,0.043
20240424,2024-04-24,2024,4,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0424,0.025,0.051
20240326,2024-03-26,2024,3,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0289,0.018,0.034
20240327,2024-03-27,2024,3,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,19,0.0123,0.002,0.031
20240328,2024-03-28,2024,3,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0055,0.001,0.017
20240604,2024-06-04,2024,6,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.044,0.011,0.072
20240308,2024-03-08,2024,3,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,19,0.026,0.008,0.033
20240429,2024-04-29,2024,4,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,19,0.0377,0.006,0.073
20240425,2024-04-25,2024,4,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0365,0.03,0.04
20240410,2024-04-10,2024,4,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0432,0.03,0.055
20240414,2024-04-14,2024,4,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0425,0.032,0.052
20241027,2024-10-27,2024,10,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.027,0.009,0.035
20241024,2024-10-24,2024,10,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0245,0.012,0.037
20240310,2024-03-10,2024,3,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0305,0.024,0.035
20240331,2024-03-31,2024,3,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0388,0.022,0.05
20240626,2024-06-26,2024,6,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.0547,0.026,0.076
20240602,2024-06-02,2024,6,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0519,0.038,0.073
20240331,2024-03-31,2024,3,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0398,0.021,0.048
20240606,2024-06-06,2024,6,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0282,0.013,0.039
20240427,2024-04-27,2024,4,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0382,0.006,0.051
20240412,2024-04-12,2024,4,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0378,0.03,0.042
20240620,2024-06-20,2024,6,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0375,0.012,0.093
20240321,2024-03-21,2024,3,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.0342,0.028,0.039
20240320,2024-03-20,2024,3,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,17,0.0222,0.005,0.034
20240404,2024-04-04,2024,4,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0361,0.02,0.043
20240405,2024-04-05,2024,4,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0305,0.021,0.035
20240430,2024-04-30,2024,4,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0325,0.024,0.049
20241013,2024-10-13,2024,10,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0301,0.011,0.051
20240622,2024-06-22,2024,6,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0428,0.0,0.086
20240715,2024-07-15,2024,7,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0448,0.011,0.09
20240703,2024-07-03,2024,7,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,19,0.0219,0.001,0.036
20240418,2024-04-18,2024,4,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0336,0.027,0.043
20240424,2024-04-24,2024,4,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0386,0.014,0.052
20241026,2024-10-26,2024,10,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0239,0.003,0.041
20241002,2024-10-02,2024,10,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0252,0.015,0.038
20240321,2024-03-21,2024,3,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,18,0.0332,0.021,0.04
20240628,2024-06-28,2024,6,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.0371,0.018,0.052
20241024,2024-10-24,2024,10,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0194,0.0,0.034
20240713,2024-07-13,2024,7,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0305,0.011,0.062
20240723,2024-07-23,2024,7,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0407,0.027,0.057
20240621,2024-06-21,2024,6,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0471,0.001,0.108
20240610,2024-06-10,2024,6,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0278,0.019,0.033
20240628,2024-06-28,2024,6,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0333,0.022,0.053
20240723,2024-07-23,2024,7,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0289,0.012,0.047
20240417,2024-04-17,2024,4,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0255,0.005,0.037
20240408,2024-04-08,2024,4,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.022,0.005,0.042
20240428,2024-04-28,2024,4,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0335,0.022,0.049
20240611,2024-06-11,2024,6,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0232,0.007,0.039
20240311,2024-03-11,2024,3,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.036,0.027,0.047
20240303,2024-03-03,2024,3,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0251,0.006,0.041
20240729,2024-07-29,2024,7,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.0465,0.029,0.07
20240420,2024-04-20,2024,4,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0276,0.007,0.052
20240430,2024-04-30,2024,4,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,19,0.0386,0.019,0.057
20240412,2024-04-12,2024,4,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.037,0.029,0.043
20241019,2024-10-19,2024,10,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0157,0.003,0.034
20240613,2024-06-13,2024,6,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0418,0.007,0.075
20240706,2024-07-06,2024,7,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0336,0.006,0.081
20240405,2024-04-05,2024,4,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0325,0.015,0.038
20240426,2024-04-26,2024,4,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0205,0.0,0.038
20240419,2024-04-19,2024,4,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,18,0.0288,0.012,0.039
20241005,2024-10-05,2024,10,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0284,0.007,0.043
20240730,2024-07-30,2024,7,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0361,0.017,0.047
20240718,2024-07-18,2024,7,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0414,0.021,0.059
20240414,2024-04-14,2024,4,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.044,0.027,0.056
20240601,2024-06-01,2024,6,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0426,0.035,0.052
20240309,2024-03-09,2024,3,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.033,0.023,0.036
20240303,2024-03-03,2024,3,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0282,0.011,0.041
20240423,2024-04-23,2024,4,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.029,0.0,0.05
20240401,2024-04-01,2024,4,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0242,0.005,0.035
20240408,2024-04-08,2024,4,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,21,0.026,0.007,0.044
20240430,2024-04-30,2024,4,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0338,0.026,0.052
20240620,2024-06-20,2024,6,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0457,0.007,0.082
20240605,2024-06-05,2024,6,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0436,0.035,0.053
20240327,2024-03-27,2024,3,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.0148,0.0,0.028
20240420,2024-04-20,2024,4,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.027,0.007,0.051
20240305,2024-03-05,2024,3,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,1,0.028,0.028,0.028
20241011,2024-10-11,2024,10,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0178,0.003,0.033
20240609,2024-06-09,2024,6,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0316,0.014,0.046
20240318,2024-03-18,2024,3,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.0333,0.023,0.04
20240711,2024-07-11,2024,7,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0371,0.013,0.067
20240724,2024-07-24,2024,7,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0373,0.028,0.05
20240627,2024-06-27,2024,6,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0391,0.019,0.062
20240604,2024-06-04,2024,6,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0477,0.014,0.074
20241026,2024-10-26,2024,10,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0212,0.002,0.042
20240616,2024-06-16,2024,6,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0289,0.001,0.059
20240614,2024-06-14,2024,6,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.0524,0.036,0.08
20240616,2024-06-16,2024,6,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0345,0.018,0.052
20240306,2024-03-06,2024,3,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,21,0.007,0.001,0.019
20240718,2024-07-18,2024,7,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0334,0.009,0.051
20240724,2024-07-24,2024,7,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.0308,0.013,0.058
20240422,2024-04-22,2024,4,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,21,0.031,0.0,0.05
20240621,2024-06-21,2024,6,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,21,0.0417,0.013,0.099
20240316,2024-03-16,2024,3,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.036,0.028,0.044
20240725,2024-07-25,2024,7,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0299,0.005,0.048
20240720,2024-07-20,2024,7,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0411,0.021,0.069
20240426,2024-04-26,2024,4,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0312,0.004,0.048
20240627,2024-06-27,2024,6,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0424,0.031,0.051
20240324,2024-03-24,2024,3,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0361,0.019,0.043
20240728,2024-07-28,2024,7,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0357,0.023,0.048
20241017,2024-10-17,2024,10,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0231,0.004,0.035
20241026,2024-10-26,2024,10,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0217,0.001,0.039
20240614,2024-06-14,2024,6,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0475,0.026,0.077
20240614,2024-06-14,2024,6,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0458,0.028,0.08
20240302,2024-03-02,2024,3,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0306,0.022,0.039
20240308,2024-03-08,2024,3,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0258,0.014,0.04
20241026,2024-10-26,2024,10,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0192,0.0,0.041
20240609,2024-06-09,2024,6,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0322,0.009,0.046
20240309,2024-03-09,2024,3,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0308,0.023,0.034
20240716,2024-07-16,2024,7,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.05,0.014,0.077
20240403,2024-04-03,2024,4,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0399,0.037,0.042
20241021,2024-10-21,2024,10,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.0222,0.0,0.056
20241007,2024-10-07,2024,10,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0343,0.022,0.042
20241023,2024-10-23,2024,10,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0309,0.002,0.052
20240623,2024-06-23,2024,6,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0376,0.007,0.064
20240605,2024-06-05,2024,6,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0401,0.027,0.057
20240620,2024-06-20,2024,6,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0382,0.015,0.092
20240623,2024-06-23,2024,6,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0405,0.01,0.073
20240305,2024-03-05,2024,3,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0266,0.018,0.033
20240409,2024-04-09,2024,4,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0222,0.001,0.055
20240402,2024-04-02,2024,4,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0117,0.001,0.031
20241031,2024-10-31,2024,10,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0196,0.0,0.051
20241010,2024-10-10,2024,10,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,21,0.0173,0.009,0.029
20240601,2024-06-01,2024,6,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0442,0.027,0.061
20240629,2024-06-29,2024,6,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0307,0.023,0.038
20240719,2024-07-19,2024,7,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0361,0.016,0.062
20241004,2024-10-04,2024,10,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.0259,0.001,0.041
20241030,2024-10-30,2024,10,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0183,0.001,0.031
20240316,2024-03-16,2024,3,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0343,0.023,0.046
20240703,2024-07-03,2024,7,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,18,0.0279,0.008,0.046
20240706,2024-07-06,2024,7,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0345,0.012,0.069
20240425,2024-04-25,2024,4,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,15,0.0435,0.039,0.048
20240410,2024-04-10,2024,4,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0407,0.029,0.053
20240630,2024-06-30,2024,6,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0271,0.009,0.046
20240712,2024-07-12,2024,7,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,18,0.0318,0.005,0.051
20241025,2024-10-25,2024,10,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0162,0.0,0.033
20240716,2024-07-16,2024,7,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.052,0.008,0.095
20240729,2024-07-29,2024,7,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,21,0.0416,0.024,0.066
20240718,2024-07-18,2024,7,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0366,0.021,0.051
20240723,2024-07-23,2024,7,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.042,0.026,0.06
20240726,2024-07-26,2024,7,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0288,0.018,0.035
20240415,2024-04-15,2024,4,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0411,0.012,0.062
20240428,2024-04-28,2024,4,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0333,0.02,0.049
20240603,2024-06-03,2024,6,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0454,0.011,0.07
20240331,2024-03-31,2024,3,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0394,0.017,0.048
20240720,2024-07-20,2024,7,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0408,0.017,0.073
20241024,2024-10-24,2024,10,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.0262,0.014,0.032
20240301,2024-03-01,2024,3,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0282,0.02,0.036
20240313,2024-03-13,2024,3,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,21,0.0237,0.0,0.049
20241012,2024-10-12,2024,10,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0298,0.018,0.041
20240624,2024-06-24,2024,6,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,21,0.0374,0.023,0.051
20240630,2024-06-30,2024,6,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.025,0.001,0.048
20240603,2024-06-03,2024,6,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,21,0.0461,0.012,0.068
20240329,2024-03-29,2024,3,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0387,0.015,0.049
20240618,2024-06-18,2024,6,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,21,0.0361,0.015,0.062
20240315,2024-03-15,2024,3,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,19,0.0314,0.007,0.046
20240421,2024-04-21,2024,4,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0334,0.011,0.046
20241028,2024-10-28,2024,10,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0183,0.001,0.033
20241025,2024-10-25,2024,10,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0187,0.006,0.03
20241030,2024-10-30,2024,10,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0172,0.0,0.031
20240619,2024-06-19,2024,6,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0333,0.017,0.055
20240307,2024-03-07,2024,3,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0188,0.002,0.03
20240323,2024-03-23,2024,3,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0259,0.009,0.038
20240308,2024-03-08,2024,3,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0243,0.014,0.04
20240331,2024-03-31,2024,3,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0382,0.022,0.047
20240410,2024-04-10,2024,4,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.0336,0.007,0.05
20241029,2024-10-29,2024,10,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0127,0.0,0.033
20241018,2024-10-18,2024,10,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,21,0.0178,0.002,0.031
20240608,2024-06-08,2024,6,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0355,0.03,0.041
20240301,2024-03-01,2024,3,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0278,0.021,0.035
20240319,2024-03-19,2024,3,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0335,0.024,0.04
20240709,2024-07-09,2024,7,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0375,0.016,0.061
20241015,2024-10-15,2024,10,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0188,0.008,0.029
20240410,2024-04-10,2024,4,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.035,0.017,0.052
20241005,2024-10-05,2024,10,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0257,0.0,0.044
20241002,2024-10-02,2024,10,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0261,0.016,0.037
20240614,2024-06-14,2024,6,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0481,0.031,0.083
20240708,2024-07-08,2024,7,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.0438,0.004,0.096
20240416,2024-04-16,2024,4,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0401,0.025,0.053
20240413,2024-04-13,2024,4,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0379,0.033,0.041
20241006,2024-10-06,2024,10,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0181,0.0,0.046
20240623,2024-06-23,2024,6,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.038,0.009,0.071
20240412,2024-04-12,2024,4,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,20,0.038,0.029,0.043
20240326,2024-03-26,2024,3,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0304,0.024,0.036
20240316,2024-03-16,2024,3,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0348,0.027,0.042
20240409,2024-04-09,2024,4,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.023,0.0,0.056
20240619,2024-06-19,2024,6,384,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0344,0.017,0.067
20240614,2024-06-14,2024,6,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.0487,0.035,0.068
20240726,2024-07-26,2024,7,626,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,24,0.0297,0.019,0.036
20240716,2024-07-16,2024,7,631,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0517,0.028,0.075
20240428,2024-04-28,2024,4,1496,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,22,0.036,0.017,0.052
20240613,2024-06-13,2024,6,666,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0371,0.003,0.074
20240314,2024-03-14,2024,3,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0184,0.0,0.048
20240727,2024-07-27,2024,7,984,New York-Northern New Jersey-Long Island,America/New_York,o3,ppm,23,0.0234,0.001,0.046
